"fixed_acidity","volatile_acidity","citric_acid","residual_sugar","chlorides","free_sulfur_dioxide","total_sulfur_dioxide","density","pH","sulphates","alcohol","quality","dupe_count"
0.0377358490566037,0.25,0.417582417582418,0.319354838709677,0.0471464019851117,0.485981308411215,0.536,0.235688729874777,0.591397849462365,0.118343195266272,0.589285714285714,6,2
0.0377358490566037,0.25,0.417582417582418,0.319354838709677,0.0471464019851117,0.485981308411215,0.536,0.235688729874777,0.591397849462365,0.118343195266272,0.589285714285714,6,2
0.0377358490566037,0.304347826086956,0.296703296703297,0.183870967741935,0.0397022332506204,0.364485981308411,0.504,0.175313059033986,0.623655913978495,0.0828402366863905,0.571428571428571,6,2
0.0377358490566037,0.304347826086956,0.296703296703297,0.183870967741935,0.0397022332506204,0.364485981308411,0.504,0.175313059033986,0.623655913978495,0.0828402366863905,0.571428571428571,6,2
0.0471698113207547,0.228260869565217,0.417582417582418,0.0193548387096774,0.0421836228287841,0.280373831775701,0.504,0.0451699463327352,0.526881720430107,0.0591715976331361,0.714285714285714,6,2
0.0471698113207547,0.228260869565217,0.417582417582418,0.0193548387096774,0.0421836228287841,0.280373831775701,0.504,0.0451699463327352,0.526881720430107,0.0591715976331361,0.714285714285714,6,2
0.0471698113207547,0.41304347826087,0.164835164835165,0.0483870967741935,0.0347394540942928,0.261682242990654,0.496,0.0711091234347042,0.645161290322581,0.301775147928994,0.892857142857143,8,2
0.0471698113207547,0.41304347826087,0.164835164835165,0.0483870967741935,0.0347394540942928,0.261682242990654,0.496,0.0711091234347042,0.645161290322581,0.301775147928994,0.892857142857143,8,2
0.0471698113207547,0.489130434782609,0.175824175824176,0.067741935483871,0.0595533498759305,0.308411214953271,0.488,0.0277280858676188,0.440860215053763,0.159763313609467,0.857142857142857,8,2
0.0471698113207547,0.489130434782609,0.175824175824176,0.067741935483871,0.0595533498759305,0.308411214953271,0.488,0.0277280858676188,0.440860215053763,0.159763313609467,0.857142857142857,8,2
0.0566037735849056,0.0434782608695652,0.362637362637363,0.0129032258064516,0.0645161290322581,0.205607476635514,0.5,0.165474060822895,0.494623655913978,0.112426035502959,0.25,5,2
0.0566037735849056,0.0434782608695652,0.362637362637363,0.0129032258064516,0.0645161290322581,0.205607476635514,0.5,0.165474060822895,0.494623655913978,0.112426035502959,0.25,5,2
0.0566037735849056,0.0652173913043478,0.296703296703297,0.129032258064516,0.0421836228287841,0.196261682242991,0.392,0.311270125223613,0.591397849462365,0.106508875739645,0.107142857142857,5,2
0.0566037735849056,0.0652173913043478,0.296703296703297,0.129032258064516,0.0421836228287841,0.196261682242991,0.392,0.311270125223613,0.591397849462365,0.106508875739645,0.107142857142857,5,2
0.0566037735849056,0.0978260869565217,0.252747252747253,0.0741935483870968,0.0669975186104218,0.0841121495327103,0.408,0.200805008944544,0.526881720430107,0.142011834319527,0.285714285714286,5,2
0.0566037735849056,0.0978260869565217,0.252747252747253,0.0741935483870968,0.0669975186104218,0.0841121495327103,0.408,0.200805008944544,0.526881720430107,0.142011834319527,0.285714285714286,5,2
0.0660377358490565,0.0434782608695652,0.362637362637363,0.0741935483870968,0.0794044665012407,0.186915887850467,0.268,0.0456171735241464,0.408602150537634,0.0355029585798817,0.803571428571429,8,2
0.0660377358490565,0.0434782608695652,0.362637362637363,0.0741935483870968,0.0794044665012407,0.186915887850467,0.268,0.0456171735241464,0.408602150537634,0.0355029585798817,0.803571428571429,8,2
0.0660377358490565,0.108695652173913,0.637362637362637,0.0209677419354839,0.054590570719603,0.261682242990654,0.492,0.084973166368516,0.774193548387096,0.201183431952663,0.642857142857143,7,2
0.0660377358490565,0.108695652173913,0.637362637362637,0.0209677419354839,0.054590570719603,0.261682242990654,0.492,0.084973166368516,0.774193548387096,0.201183431952663,0.642857142857143,7,2
0.0660377358490565,0.114130434782609,0.208791208791209,0.209677419354839,0.0893300248138958,0.327102803738318,0.416,0.288014311270126,0.505376344086021,0.0887573964497041,0.196428571428571,6,2
0.0660377358490565,0.114130434782609,0.208791208791209,0.209677419354839,0.0893300248138958,0.327102803738318,0.416,0.288014311270126,0.505376344086021,0.0887573964497041,0.196428571428571,6,2
0.0660377358490565,0.260869565217391,0.362637362637363,0.219354838709677,0.0620347394540943,0.224299065420561,0.356,0.211985688729874,0.494623655913978,0.136094674556213,0.482142857142857,6,2
0.0660377358490565,0.260869565217391,0.362637362637363,0.219354838709677,0.0620347394540943,0.224299065420561,0.356,0.211985688729874,0.494623655913978,0.136094674556213,0.482142857142857,6,2
0.0660377358490565,0.445652173913043,0.142857142857143,0.125806451612903,0.0669975186104218,0.149532710280374,0.44,0.123434704830053,0.677419354838709,0.378698224852071,0.946428571428571,7,2
0.0660377358490565,0.445652173913043,0.142857142857143,0.125806451612903,0.0669975186104218,0.149532710280374,0.44,0.123434704830053,0.677419354838709,0.378698224852071,0.946428571428571,7,2
0.0660377358490565,0.456521739130435,0.0989010989010989,0.0548387096774193,0.0918114143920596,0.149532710280374,0.372,0.257602862254025,0.903225806451613,0.218934911242604,0.821428571428571,5,2
0.0660377358490565,0.456521739130435,0.0989010989010989,0.0548387096774193,0.0918114143920596,0.149532710280374,0.372,0.257602862254025,0.903225806451613,0.218934911242604,0.821428571428571,5,2
0.0660377358490565,0.5,0.043956043956044,0.0354838709677419,0.0918114143920596,0.0373831775700935,0.028,0.279964221824685,1,0.189349112426035,0.535714285714286,5,2
0.0660377358490565,0.5,0.043956043956044,0.0354838709677419,0.0918114143920596,0.0373831775700935,0.028,0.279964221824685,1,0.189349112426035,0.535714285714286,5,2
0.0660377358490565,0.630434782608696,0,0.0516129032258065,0.186104218362283,0.0186915887850467,0.02,0.26118067978533,0.989247311827957,0.218934911242604,0.785714285714286,7,2
0.0660377358490565,0.630434782608696,0,0.0516129032258065,0.186104218362283,0.0186915887850467,0.02,0.26118067978533,0.989247311827957,0.218934911242604,0.785714285714286,7,2
0.0754716981132075,0.0760869565217391,0.307692307692308,0.1,0.0818858560794045,0.523364485981308,0.58,0.150268336314845,0.46236559139785,0.00591715976331361,0.5,6,2
0.0754716981132075,0.0760869565217391,0.307692307692308,0.1,0.0818858560794045,0.523364485981308,0.58,0.150268336314845,0.46236559139785,0.00591715976331361,0.5,6,2
0.0754716981132075,0.141304347826087,0.263736263736264,0.0548387096774193,0.086848635235732,0.551401869158878,0.732,0.315742397137745,0.924731182795699,0.272189349112426,0.303571428571428,6,2
0.0754716981132075,0.141304347826087,0.263736263736264,0.0548387096774193,0.086848635235732,0.551401869158878,0.732,0.315742397137745,0.924731182795699,0.272189349112426,0.303571428571428,6,2
0.0754716981132075,0.141304347826087,0.274725274725275,0.0161290322580645,0.0570719602977668,0.233644859813084,0.3,0.101073345259389,0.559139784946237,0.153846153846154,0.535714285714286,6,2
0.0754716981132075,0.141304347826087,0.274725274725275,0.0161290322580645,0.0570719602977668,0.233644859813084,0.3,0.101073345259389,0.559139784946237,0.153846153846154,0.535714285714286,6,2
0.0754716981132075,0.152173913043478,0.21978021978022,0.496774193548387,0.0794044665012407,0.373831775700935,0.428,0.477638640429336,0.46236559139785,0.118343195266272,0.0892857142857143,6,5
0.0754716981132075,0.152173913043478,0.21978021978022,0.496774193548387,0.0794044665012407,0.373831775700935,0.428,0.477638640429336,0.46236559139785,0.118343195266272,0.0892857142857143,6,5
0.0754716981132075,0.152173913043478,0.21978021978022,0.496774193548387,0.0794044665012407,0.373831775700935,0.428,0.477638640429336,0.46236559139785,0.118343195266272,0.0892857142857143,6,5
0.0754716981132075,0.152173913043478,0.21978021978022,0.496774193548387,0.0794044665012407,0.373831775700935,0.428,0.477638640429336,0.46236559139785,0.118343195266272,0.0892857142857143,6,5
0.0754716981132075,0.152173913043478,0.21978021978022,0.496774193548387,0.0794044665012407,0.373831775700935,0.428,0.477638640429336,0.46236559139785,0.118343195266272,0.0892857142857143,6,5
0.0754716981132075,0.152173913043478,0.241758241758242,0.517741935483871,0.0794044665012407,0.355140186915888,0.416,0.474508050089447,0.483870967741936,0.130177514792899,0.107142857142857,6,4
0.0754716981132075,0.152173913043478,0.241758241758242,0.517741935483871,0.0794044665012407,0.355140186915888,0.416,0.474508050089447,0.483870967741936,0.130177514792899,0.107142857142857,6,4
0.0754716981132075,0.152173913043478,0.241758241758242,0.517741935483871,0.0794044665012407,0.355140186915888,0.416,0.474508050089447,0.483870967741936,0.130177514792899,0.107142857142857,6,4
0.0754716981132075,0.152173913043478,0.241758241758242,0.517741935483871,0.0794044665012407,0.355140186915888,0.416,0.474508050089447,0.483870967741936,0.130177514792899,0.107142857142857,6,4
0.0754716981132075,0.190217391304348,0.714285714285714,0.0193548387096774,0.166253101736973,0.149532710280374,0.524,0.22942754919499,0.440860215053763,0.0946745562130177,0.178571428571429,5,2
0.0754716981132075,0.190217391304348,0.714285714285714,0.0193548387096774,0.166253101736973,0.149532710280374,0.524,0.22942754919499,0.440860215053763,0.0946745562130177,0.178571428571429,5,2
0.0754716981132075,0.195652173913043,0.263736263736264,0.554838709677419,0.116625310173697,0.205607476635514,0.472,0.43783542039356,0.548387096774193,0.142011834319527,0.303571428571428,5,3
0.0754716981132075,0.195652173913043,0.263736263736264,0.554838709677419,0.116625310173697,0.205607476635514,0.472,0.43783542039356,0.548387096774193,0.142011834319527,0.303571428571428,5,3
0.0754716981132075,0.195652173913043,0.263736263736264,0.554838709677419,0.116625310173697,0.205607476635514,0.472,0.43783542039356,0.548387096774193,0.142011834319527,0.303571428571428,5,3
0.0754716981132075,0.195652173913043,0.296703296703297,0.112903225806452,0.468982630272953,0.677570093457944,0.734,0.279964221824685,0.516129032258064,0.0710059171597633,0.178571428571429,6,2
0.0754716981132075,0.195652173913043,0.296703296703297,0.112903225806452,0.468982630272953,0.677570093457944,0.734,0.279964221824685,0.516129032258064,0.0710059171597633,0.178571428571429,6,2
0.0754716981132075,0.201086956521739,0.307692307692308,0.203225806451613,0.0595533498759305,0.420560747663551,0.576,0.225849731663686,0.612903225806451,0.106508875739645,0.428571428571429,7,2
0.0754716981132075,0.201086956521739,0.307692307692308,0.203225806451613,0.0595533498759305,0.420560747663551,0.576,0.225849731663686,0.612903225806451,0.106508875739645,0.428571428571429,7,2
0.0754716981132075,0.206521739130435,0.175824175824176,0.270967741935484,0.101736972704715,0.289719626168224,0.42,0.304114490160999,0.612903225806451,0.0650887573964497,0.357142857142857,6,2
0.0754716981132075,0.206521739130435,0.175824175824176,0.270967741935484,0.101736972704715,0.289719626168224,0.42,0.304114490160999,0.612903225806451,0.0650887573964497,0.357142857142857,6,2
0.0754716981132075,0.347826086956522,0.384615384615385,0.145161290322581,0.0347394540942928,0.149532710280374,0.428,0.115384615384612,0.419354838709677,0.242603550295858,0.714285714285714,6,2
0.0754716981132075,0.347826086956522,0.384615384615385,0.145161290322581,0.0347394540942928,0.149532710280374,0.428,0.115384615384612,0.419354838709677,0.242603550295858,0.714285714285714,6,2
0.0849056603773584,0.0543478260869565,0.241758241758242,0.390322580645161,0.114143920595534,0.214953271028037,0.708,0.342576028622541,0.569892473118279,0.0946745562130177,0.589285714285714,6,2
0.0849056603773584,0.0543478260869565,0.241758241758242,0.390322580645161,0.114143920595534,0.214953271028037,0.708,0.342576028622541,0.569892473118279,0.0946745562130177,0.589285714285714,6,2
0.0849056603773584,0.0978260869565217,0.373626373626374,0.0387096774193548,0.0818858560794045,0.88785046728972,0.656,0.107781753130587,0.634408602150537,0.378698224852071,0.607142857142857,8,2
0.0849056603773584,0.0978260869565217,0.373626373626374,0.0387096774193548,0.0818858560794045,0.88785046728972,0.656,0.107781753130587,0.634408602150537,0.378698224852071,0.607142857142857,8,2
0.0849056603773584,0.195652173913043,0.197802197802198,0.0193548387096774,0.0471464019851117,0.364485981308411,0.432,0.127906976744185,0.677419354838709,0.0828402366863905,0.464285714285714,7,2
0.0849056603773584,0.195652173913043,0.197802197802198,0.0193548387096774,0.0471464019851117,0.364485981308411,0.432,0.127906976744185,0.677419354838709,0.0828402366863905,0.464285714285714,7,2
0.0849056603773584,0.195652173913043,0.263736263736264,0.27741935483871,0.0794044665012407,0.504672897196262,0.584,0.364937388193201,0.559139784946237,0.0710059171597633,0.178571428571429,5,2
0.0849056603773584,0.195652173913043,0.263736263736264,0.27741935483871,0.0794044665012407,0.504672897196262,0.584,0.364937388193201,0.559139784946237,0.0710059171597633,0.178571428571429,5,2
0.0849056603773584,0.217391304347826,0.32967032967033,0.106451612903226,0.0347394540942928,0.327102803738318,0.396,0.0755813953488361,0.505376344086021,0.189349112426035,0.776785714285714,6,2
0.0849056603773584,0.217391304347826,0.32967032967033,0.106451612903226,0.0347394540942928,0.327102803738318,0.396,0.0755813953488361,0.505376344086021,0.189349112426035,0.776785714285714,6,2
0.0849056603773584,0.217391304347826,0.725274725274725,0.274193548387097,0.0669975186104218,0.233644859813084,0.612,0.382826475849733,0.935483870967742,0.171597633136095,0.428571428571429,5,2
0.0849056603773584,0.217391304347826,0.725274725274725,0.274193548387097,0.0669975186104218,0.233644859813084,0.612,0.382826475849733,0.935483870967742,0.171597633136095,0.428571428571429,5,2
0.0849056603773584,0.239130434782609,0.417582417582418,0.138709677419355,0.0669975186104218,0.196261682242991,0.32,0.0755813953488361,0.473118279569892,0.189349112426035,0.839285714285714,7,2
0.0849056603773584,0.239130434782609,0.417582417582418,0.138709677419355,0.0669975186104218,0.196261682242991,0.32,0.0755813953488361,0.473118279569892,0.189349112426035,0.839285714285714,7,2
0.0849056603773584,0.25,0.351648351648352,0.125806451612903,0.0297766749379653,0.252336448598131,0.352,0.0500894454382832,0.494623655913978,0.153846153846154,0.946428571428571,7,2
0.0849056603773584,0.25,0.351648351648352,0.125806451612903,0.0297766749379653,0.252336448598131,0.352,0.0500894454382832,0.494623655913978,0.153846153846154,0.946428571428571,7,2
0.0849056603773584,0.260869565217391,0.307692307692308,0.119354838709677,0.0496277915632754,0.420560747663551,0.436,0.0679785330948108,0.397849462365591,0.183431952662722,0.821428571428571,8,2
0.0849056603773584,0.260869565217391,0.307692307692308,0.119354838709677,0.0496277915632754,0.420560747663551,0.436,0.0679785330948108,0.397849462365591,0.183431952662722,0.821428571428571,8,2
0.0849056603773584,0.260869565217391,0.340659340659341,0.067741935483871,0.0918114143920596,0.224299065420561,0.588,0.122093023255815,0.698924731182796,0.27810650887574,0.678571428571428,7,2
0.0849056603773584,0.260869565217391,0.340659340659341,0.067741935483871,0.0918114143920596,0.224299065420561,0.588,0.122093023255815,0.698924731182796,0.27810650887574,0.678571428571428,7,2
0.0849056603773584,0.260869565217391,0.417582417582418,0.133870967741935,0.0521091811414392,0.205607476635514,0.352,0.136851520572449,0.677419354838709,0.0946745562130177,0.607142857142857,7,2
0.0849056603773584,0.260869565217391,0.417582417582418,0.133870967741935,0.0521091811414392,0.205607476635514,0.352,0.136851520572449,0.677419354838709,0.0946745562130177,0.607142857142857,7,2
0.0849056603773584,0.271739130434783,0.21978021978022,0.498387096774194,0.086848635235732,0.233644859813084,0.64,0.432021466905189,0.32258064516129,0.118343195266272,0.0892857142857143,5,2
0.0849056603773584,0.271739130434783,0.21978021978022,0.498387096774194,0.086848635235732,0.233644859813084,0.64,0.432021466905189,0.32258064516129,0.118343195266272,0.0892857142857143,5,2
0.0849056603773584,0.271739130434783,0.252747252747253,0.141935483870968,0.101736972704715,0.261682242990654,0.4,0.29695885509839,0.365591397849462,0.153846153846154,0.107142857142857,5,2
0.0849056603773584,0.271739130434783,0.252747252747253,0.141935483870968,0.101736972704715,0.261682242990654,0.4,0.29695885509839,0.365591397849462,0.153846153846154,0.107142857142857,5,2
0.0849056603773584,0.304347826086956,0.285714285714286,0.0870967741935484,0.0645161290322581,0.364485981308411,0.588,0.141323792486581,0.591397849462365,0.171597633136095,0.517857142857143,6,2
0.0849056603773584,0.304347826086956,0.285714285714286,0.0870967741935484,0.0645161290322581,0.364485981308411,0.588,0.141323792486581,0.591397849462365,0.171597633136095,0.517857142857143,6,2
0.0849056603773584,0.304347826086956,0.549450549450549,0.0129032258064516,0.285359801488834,0.579439252336449,0.688,0.186940966010732,0.333333333333333,0.112426035502959,0.232142857142857,5,2
0.0849056603773584,0.304347826086956,0.549450549450549,0.0129032258064516,0.285359801488834,0.579439252336449,0.688,0.186940966010732,0.333333333333333,0.112426035502959,0.232142857142857,5,2
0.0943396226415094,0.119565217391304,0.230769230769231,0.0354838709677419,0.0818858560794045,0.523364485981308,0.516,0.244633273703041,0.569892473118279,0.106508875739645,0.196428571428571,5,2
0.0943396226415094,0.119565217391304,0.230769230769231,0.0354838709677419,0.0818858560794045,0.523364485981308,0.516,0.244633273703041,0.569892473118279,0.106508875739645,0.196428571428571,5,2
0.0943396226415094,0.130434782608696,0.252747252747253,0.0290322580645161,0.0620347394540943,0.345794392523364,0.348,0.101520572450805,0.612903225806451,0.136094674556213,0.642857142857143,6,2
0.0943396226415094,0.130434782608696,0.252747252747253,0.0290322580645161,0.0620347394540943,0.345794392523364,0.348,0.101520572450805,0.612903225806451,0.136094674556213,0.642857142857143,6,2
0.0943396226415094,0.173913043478261,0.32967032967033,0.0451612903225806,0.0521091811414392,0.252336448598131,0.344,0.192754919499103,0.645161290322581,0.254437869822485,0.446428571428571,7,2
0.0943396226415094,0.173913043478261,0.32967032967033,0.0451612903225806,0.0521091811414392,0.252336448598131,0.344,0.192754919499103,0.645161290322581,0.254437869822485,0.446428571428571,7,2
0.0943396226415094,0.217391304347826,0.153846153846154,0.258064516129032,0.0496277915632754,0.271028037383178,0.544,0.3345259391771,0.526881720430107,0.106508875739645,0.196428571428571,6,2
0.0943396226415094,0.217391304347826,0.153846153846154,0.258064516129032,0.0496277915632754,0.271028037383178,0.544,0.3345259391771,0.526881720430107,0.106508875739645,0.196428571428571,6,2
0.0943396226415094,0.228260869565217,0.175824175824176,0.235483870967742,0.0794044665012407,0.439252336448598,0.764,0.321109123434704,0.451612903225806,0.0591715976331361,0.178571428571429,5,2
0.0943396226415094,0.228260869565217,0.175824175824176,0.235483870967742,0.0794044665012407,0.439252336448598,0.764,0.321109123434704,0.451612903225806,0.0591715976331361,0.178571428571429,5,2
0.0943396226415094,0.282608695652174,0.340659340659341,0.0451612903225806,0.0446650124069479,0.345794392523364,0.544,0.0438282647584966,0.655913978494623,0.0887573964497041,0.803571428571429,7,2
0.0943396226415094,0.282608695652174,0.340659340659341,0.0451612903225806,0.0446650124069479,0.345794392523364,0.544,0.0438282647584966,0.655913978494623,0.0887573964497041,0.803571428571429,7,2
0.0943396226415094,0.576086956521739,0.0879120879120879,0.0483870967741935,0.146401985111663,0.14018691588785,0.072,0.260286225402502,0.827956989247312,0.301775147928994,0.482142857142857,6,2
0.0943396226415094,0.576086956521739,0.0879120879120879,0.0483870967741935,0.146401985111663,0.14018691588785,0.072,0.260286225402502,0.827956989247312,0.301775147928994,0.482142857142857,6,2
0.10377358490566,0.0652173913043478,0.406593406593407,0.0193548387096774,0.0496277915632754,0.579439252336449,0.568,0.174865831842575,0.569892473118279,0.106508875739645,0.5,5,2
0.10377358490566,0.0652173913043478,0.406593406593407,0.0193548387096774,0.0496277915632754,0.579439252336449,0.568,0.174865831842575,0.569892473118279,0.106508875739645,0.5,5,2
0.10377358490566,0.0869565217391304,0.32967032967033,0.196774193548387,0.0769230769230769,0.392523364485981,0.588,0.320214669051877,0.903225806451613,0.118343195266272,0.392857142857143,5,2
0.10377358490566,0.0869565217391304,0.32967032967033,0.196774193548387,0.0769230769230769,0.392523364485981,0.588,0.320214669051877,0.903225806451613,0.118343195266272,0.392857142857143,5,2
0.10377358490566,0.119565217391304,0.285714285714286,0.380645161290323,0.0893300248138958,0.457943925233645,0.564,0.414132379248657,0.548387096774193,0.0591715976331361,0.0892857142857143,6,2
0.10377358490566,0.119565217391304,0.285714285714286,0.380645161290323,0.0893300248138958,0.457943925233645,0.564,0.414132379248657,0.548387096774193,0.0591715976331361,0.0892857142857143,6,2
0.10377358490566,0.130434782608696,0.285714285714286,0.2,0.0918114143920596,0.196261682242991,0.348,0.217352415026833,0.387096774193548,0.0946745562130177,0.464285714285714,6,4
0.10377358490566,0.130434782608696,0.285714285714286,0.2,0.0918114143920596,0.196261682242991,0.348,0.217352415026833,0.387096774193548,0.0946745562130177,0.464285714285714,6,4
0.10377358490566,0.130434782608696,0.285714285714286,0.2,0.0918114143920596,0.196261682242991,0.348,0.217352415026833,0.387096774193548,0.0946745562130177,0.464285714285714,6,4
0.10377358490566,0.130434782608696,0.285714285714286,0.2,0.0918114143920596,0.196261682242991,0.348,0.217352415026833,0.387096774193548,0.0946745562130177,0.464285714285714,6,4
0.10377358490566,0.141304347826087,0.32967032967033,0.261290322580645,0.0595533498759305,0.429906542056075,0.484,0.256708407871198,0.419354838709677,0.0769230769230769,0.392857142857143,5,2
0.10377358490566,0.141304347826087,0.32967032967033,0.261290322580645,0.0595533498759305,0.429906542056075,0.484,0.256708407871198,0.419354838709677,0.0769230769230769,0.392857142857143,5,2
0.10377358490566,0.152173913043478,0.307692307692308,0.0161290322580645,0.054590570719603,0.429906542056075,0.336,0.0304114490161009,0.46236559139785,0.0710059171597633,0.75,6,2
0.10377358490566,0.152173913043478,0.307692307692308,0.0161290322580645,0.054590570719603,0.429906542056075,0.336,0.0304114490161009,0.46236559139785,0.0710059171597633,0.75,6,2
0.10377358490566,0.16304347826087,0.164835164835165,0.293548387096774,0.0893300248138958,0.934579439252336,0.804,0.347495527728084,0.279569892473118,0.0236686390532544,0.125,5,2
0.10377358490566,0.16304347826087,0.164835164835165,0.293548387096774,0.0893300248138958,0.934579439252336,0.804,0.347495527728084,0.279569892473118,0.0236686390532544,0.125,5,2
0.10377358490566,0.16304347826087,0.373626373626374,0.0225806451612903,0.032258064516129,0.205607476635514,0.42,0.0746869409660087,0.612903225806451,0.0650887573964497,0.767857142857143,6,2
0.10377358490566,0.16304347826087,0.373626373626374,0.0225806451612903,0.032258064516129,0.205607476635514,0.42,0.0746869409660087,0.612903225806451,0.0650887573964497,0.767857142857143,6,2
0.10377358490566,0.173913043478261,0.296703296703297,0.0419354838709677,0.0893300248138958,0.364485981308411,0.656,0.262075134168157,0.913978494623656,0.165680473372781,0.285714285714286,7,2
0.10377358490566,0.173913043478261,0.296703296703297,0.0419354838709677,0.0893300248138958,0.364485981308411,0.656,0.262075134168157,0.913978494623656,0.165680473372781,0.285714285714286,7,2
0.10377358490566,0.184782608695652,0.307692307692308,0.229032258064516,0.101736972704715,0.336448598130841,0.504,0.310822898032202,0.290322580645161,0.142011834319527,0.178571428571429,6,2
